1.505653417036000013e+09,1.796264648437500000e+00,1.604663085937500178e+00,8.899892578124999787e+00,6.391586616190171252e-03,3.195793308095085626e-03,1.065264436031695136e-03,2.420000000000000000e+02,-1.330000000000000000e+02,1.450000000000000000e+02,2.756939517358000000e+13
1.505653417040999889e+09,1.810634765625000142e+00,1.599873046874999982e+00,8.899892578124999787e+00,5.326322180158476333e-03,3.195793308095085626e-03,0.000000000000000000e+00,2.420000000000000000e+02,-1.330000000000000000e+02,1.460000000000000000e+02,2.756939517358000000e+13
1.505653417046000004e+09,1.791474609375000027e+00,1.595083007812500009e+00,8.880732421875000782e+00,6.391586616190171252e-03,3.195793308095085626e-03,0.000000000000000000e+00,2.420000000000000000e+02,-1.340000000000000000e+02,1.460000000000000000e+02,2.756939517358000000e+13
1.505653417051000118e+09,1.791474609375000027e+00,1.595083007812500009e+00,8.880732421875000782e+00,6.391586616190171252e-03,3.195793308095085626e-03,0.000000000000000000e+00,2.420000000000000000e+02,-1.340000000000000000e+02,1.460000000000000000e+02,2.756939517358000000e+13
1.505653417055999994e+09,1.786684570312500053e+00,1.590292968750000036e+00,8.875942382812500142e+00,7.456851052221866172e-03,3.195793308095085626e-03,0.000000000000000000e+00,2.420000000000000000e+02,-1.340000000000000000e+02,1.460000000000000000e+02,2.756939517358000000e+13
1.505653417061000109e+09,1.796264648437500000e+00,1.599873046874999982e+00,8.880732421875000782e+00,5.326322180158476333e-03,2.130528872063390273e-03,0.000000000000000000e+00,2.430000000000000000e+02,-1.340000000000000000e+02,1.450000000000000000e+02,2.756939517358000000e+13
1.505653417065999985e+09,1.801054687500000195e+00,1.599873046874999982e+00,8.895102539062500924e+00,5.326322180158476333e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.440000000000000000e+02,-1.340000000000000000e+02,1.440000000000000000e+02,2.756939517358000000e+13
1.505653417071000099e+09,1.801054687500000195e+00,1.599873046874999982e+00,8.895102539062500924e+00,5.326322180158476333e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.340000000000000000e+02,1.440000000000000000e+02,2.756939517358000000e+13
1.505653417075999975e+09,1.796264648437500000e+00,1.585502929687500062e+00,8.895102539062500924e+00,4.261057744126780546e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.460000000000000000e+02,-1.340000000000000000e+02,1.430000000000000000e+02,2.756939517358000000e+13
1.505653417081000090e+09,1.801054687500000195e+00,1.604663085937500178e+00,8.904682617187500426e+00,4.261057744126780546e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.756939517358000000e+13
1.505653417085999966e+09,1.801054687500000195e+00,1.604663085937500178e+00,8.904682617187500426e+00,4.261057744126780546e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.756939517358000000e+13
1.505653417091000080e+09,1.796264648437500000e+00,1.599873046874999982e+00,8.885522460937499645e+00,4.261057744126780546e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.756939517358000000e+13
1.505653417095999956e+09,1.791474609375000027e+00,1.595083007812500009e+00,8.880732421875000782e+00,3.195793308095085626e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.340000000000000000e+02,1.430000000000000000e+02,2.759087001005900000e+13
1.505653417101000071e+09,1.805844726562500169e+00,1.604663085937500178e+00,8.885522460937499645e+00,3.195793308095085626e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000000000e+02,-1.340000000000000000e+02,1.420000000000000000e+02,2.759087001005900000e+13
1.505653417105999947e+09,1.805844726562500169e+00,1.604663085937500178e+00,8.885522460937499645e+00,3.195793308095085626e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.460000000000000000e+02,-1.340000000000000000e+02,1.410000000000000000e+02,2.759087001005900000e+13
1.505653417111000061e+09,1.786684570312500053e+00,1.614243164062500124e+00,8.890312500000000284e+00,3.195793308095085626e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.460000000000000000e+02,-1.340000000000000000e+02,1.410000000000000000e+02,2.759087001005900000e+13
1.505653417115999937e+09,1.781894531250000080e+00,1.614243164062500124e+00,8.885522460937499645e+00,2.130528872063390273e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.460000000000000000e+02,-1.340000000000000000e+02,1.410000000000000000e+02,2.759087001005900000e+13
1.505653417121000051e+09,1.781894531250000080e+00,1.614243164062500124e+00,8.885522460937499645e+00,2.130528872063390273e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.460000000000000000e+02,-1.340000000000000000e+02,1.400000000000000000e+02,2.759087001005900000e+13
1.505653417125999928e+09,1.810634765625000142e+00,1.604663085937500178e+00,8.866362304687500639e+00,1.065264436031695136e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.460000000000000000e+02,-1.350000000000000000e+02,1.400000000000000000e+02,2.759516497735500000e+13
1.505653417131000042e+09,1.781894531250000080e+00,1.585502929687500062e+00,8.856782226562501137e+00,2.130528872063390273e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.450000000000000000e+02,-1.350000000000000000e+02,1.390000000000000000e+02,2.759516497735500000e+13
1.505653417135999918e+09,1.796264648437500000e+00,1.595083007812500009e+00,8.871152343750001279e+00,1.065264436031695136e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.460000000000000000e+02,-1.350000000000000000e+02,1.400000000000000000e+02,2.759516497735500000e+13
1.505653417141000032e+09,1.796264648437500000e+00,1.595083007812500009e+00,8.871152343750001279e+00,1.065264436031695136e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.470000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.759516497735500000e+13
1.505653417145999908e+09,1.801054687500000195e+00,1.595083007812500009e+00,8.866362304687500639e+00,1.065264436031695136e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.470000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.759516497735500000e+13
1.505653417151000023e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.875942382812500142e+00,2.130528872063390273e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.470000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.759516497735500000e+13
1.505653417155999899e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.875942382812500142e+00,2.130528872063390273e-03,0.000000000000000000e+00,1.065264436031695136e-03,2.470000000000000000e+02,-1.350000000000000000e+02,1.410000000000000000e+02,2.759516497735500000e+13
1.505653417161000013e+09,1.791474609375000027e+00,1.614243164062500124e+00,8.890312500000000284e+00,3.195793308095085626e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.410000000000000000e+02,2.760375491194700000e+13
1.505653417165999889e+09,1.801054687500000195e+00,1.604663085937500178e+00,8.909472656250001066e+00,2.130528872063390273e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.410000000000000000e+02,2.760375491194700000e+13
1.505653417171000004e+09,1.801054687500000195e+00,1.604663085937500178e+00,8.899892578124999787e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417176000118e+09,1.801054687500000195e+00,1.604663085937500178e+00,8.899892578124999787e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417180999994e+09,1.801054687500000195e+00,1.599873046874999982e+00,8.899892578124999787e+00,3.195793308095085626e-03,-1.065264436031695136e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.370000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417186000109e+09,1.796264648437500000e+00,1.590292968750000036e+00,8.895102539062500924e+00,2.130528872063390273e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.490000000000000000e+02,-1.370000000000000000e+02,1.410000000000000000e+02,2.760375491194700000e+13
1.505653417190999985e+09,1.796264648437500000e+00,1.590292968750000036e+00,8.895102539062500924e+00,2.130528872063390273e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.490000000000000000e+02,-1.380000000000000000e+02,1.410000000000000000e+02,2.760375491194700000e+13
1.505653417196000099e+09,1.801054687500000195e+00,1.595083007812500009e+00,8.895102539062500924e+00,2.130528872063390273e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.490000000000000000e+02,-1.370000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417200999975e+09,1.791474609375000027e+00,1.604663085937500178e+00,8.890312500000000284e+00,1.065264436031695136e-03,-3.195793308095085626e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417206000090e+09,1.801054687500000195e+00,1.609453125000000151e+00,8.899892578124999787e+00,0.000000000000000000e+00,-3.195793308095085626e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417210999966e+09,1.801054687500000195e+00,1.609453125000000151e+00,8.899892578124999787e+00,0.000000000000000000e+00,-3.195793308095085626e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.370000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417216000080e+09,1.801054687500000195e+00,1.595083007812500009e+00,8.871152343750001279e+00,0.000000000000000000e+00,-3.195793308095085626e-03,0.000000000000000000e+00,2.490000000000000000e+02,-1.370000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417220999956e+09,1.810634765625000142e+00,1.609453125000000151e+00,8.866362304687500639e+00,1.065264436031695136e-03,-3.195793308095085626e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417226000071e+09,1.810634765625000142e+00,1.609453125000000151e+00,8.866362304687500639e+00,1.065264436031695136e-03,-3.195793308095085626e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417230999947e+09,1.786684570312500053e+00,1.619033203125000098e+00,8.875942382812500142e+00,1.065264436031695136e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.400000000000000000e+02,2.760804987924300000e+13
1.505653417236000061e+09,1.767524414062500160e+00,1.609453125000000151e+00,8.890312500000000284e+00,0.000000000000000000e+00,-3.195793308095085626e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417240999937e+09,1.781894531250000080e+00,1.590292968750000036e+00,8.871152343750001279e+00,-2.130528872063390273e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.410000000000000000e+02,2.760804987924300000e+13
1.505653417246000051e+09,1.781894531250000080e+00,1.590292968750000036e+00,8.871152343750001279e+00,-2.130528872063390273e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417250999928e+09,1.772314453125000133e+00,1.595083007812500009e+00,8.885522460937499645e+00,-4.261057744126780546e-03,-3.195793308095085626e-03,2.130528872063390273e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417256000042e+09,1.767524414062500160e+00,1.595083007812500009e+00,8.890312500000000284e+00,-5.326322180158476333e-03,-2.130528872063390273e-03,2.130528872063390273e-03,2.490000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.760804987924300000e+13
1.505653417260999918e+09,1.767524414062500160e+00,1.595083007812500009e+00,8.890312500000000284e+00,-5.326322180158476333e-03,-2.130528872063390273e-03,2.130528872063390273e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.410000000000000000e+02,2.761663981383400000e+13
1.505653417266000032e+09,1.777104492187500107e+00,1.575922851562500115e+00,8.871152343750001279e+00,-5.326322180158476333e-03,-3.195793308095085626e-03,2.130528872063390273e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.420000000000000000e+02,2.761663981383400000e+13
1.505653417270999908e+09,1.781894531250000080e+00,1.580712890625000089e+00,8.871152343750001279e+00,-4.261057744126780546e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.370000000000000000e+02,1.430000000000000000e+02,2.761663981383400000e+13
1.505653417276000023e+09,1.781894531250000080e+00,1.590292968750000036e+00,8.871152343750001279e+00,-3.195793308095085626e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.440000000000000000e+02,2.761663981383400000e+13
1.505653417280999899e+09,1.781894531250000080e+00,1.590292968750000036e+00,8.871152343750001279e+00,-3.195793308095085626e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.440000000000000000e+02,2.761663981383400000e+13
1.505653417286000013e+09,1.791474609375000027e+00,1.585502929687500062e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.440000000000000000e+02,2.761663981383400000e+13
1.505653417290999889e+09,1.786684570312500053e+00,1.609453125000000151e+00,8.875942382812500142e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.360000000000000000e+02,1.450000000000000000e+02,2.761234484653900000e+13
1.505653417296000004e+09,1.786684570312500053e+00,1.609453125000000151e+00,8.875942382812500142e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.761234484653900000e+13
1.505653417301000118e+09,1.772314453125000133e+00,1.614243164062500124e+00,8.890312500000000284e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.761234484653900000e+13
1.505653417305999994e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.895102539062500924e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.761234484653900000e+13
1.505653417311000109e+09,1.791474609375000027e+00,1.609453125000000151e+00,8.895102539062500924e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.761234484653900000e+13
1.505653417315999985e+09,1.791474609375000027e+00,1.609453125000000151e+00,8.895102539062500924e+00,1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.480000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.761234484653900000e+13
1.505653417321000099e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.899892578124999787e+00,1.065264436031695136e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.490000000000000000e+02,-1.360000000000000000e+02,1.450000000000000000e+02,2.761234484653900000e+13
1.505653417325999975e+09,1.781894531250000080e+00,1.595083007812500009e+00,8.875942382812500142e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.360000000000000000e+02,1.440000000000000000e+02,2.761234484653900000e+13
1.505653417331000090e+09,1.781894531250000080e+00,1.595083007812500009e+00,8.875942382812500142e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.500000000000000000e+02,-1.360000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417335999966e+09,1.786684570312500053e+00,1.604663085937500178e+00,8.875942382812500142e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,2.130528872063390273e-03,2.500000000000000000e+02,-1.360000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417341000080e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.861572265625000000e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,2.130528872063390273e-03,2.500000000000000000e+02,-1.360000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417345999956e+09,1.786684570312500053e+00,1.604663085937500178e+00,8.856782226562501137e+00,-1.065264436031695136e-03,-3.195793308095085626e-03,1.065264436031695136e-03,2.500000000000000000e+02,-1.360000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417351000071e+09,1.786684570312500053e+00,1.604663085937500178e+00,8.856782226562501137e+00,-1.065264436031695136e-03,-3.195793308095085626e-03,1.065264436031695136e-03,2.500000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417355999947e+09,1.786684570312500053e+00,1.590292968750000036e+00,8.842412109375000995e+00,-2.130528872063390273e-03,-2.130528872063390273e-03,2.130528872063390273e-03,2.500000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.761234484653900000e+13
1.505653417361000061e+09,1.801054687500000195e+00,1.609453125000000151e+00,8.856782226562501137e+00,0.000000000000000000e+00,-2.130528872063390273e-03,1.065264436031695136e-03,2.500000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417365999937e+09,1.791474609375000027e+00,1.609453125000000151e+00,8.871152343750001279e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417371000051e+09,1.791474609375000027e+00,1.609453125000000151e+00,8.871152343750001279e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.420000000000000000e+02,2.760375491194700000e+13
1.505653417375999928e+09,1.796264648437500000e+00,1.604663085937500178e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.490000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.760375491194700000e+13
1.505653417381000042e+09,1.810634765625000142e+00,1.609453125000000151e+00,8.890312500000000284e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.350000000000000000e+02,1.440000000000000000e+02,2.760375491194700000e+13
1.505653417385999918e+09,1.810634765625000142e+00,1.609453125000000151e+00,8.890312500000000284e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.360000000000000000e+02,1.450000000000000000e+02,2.760375491194700000e+13
1.505653417391000032e+09,1.810634765625000142e+00,1.599873046874999982e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,1.065264436031695136e-03,2.480000000000000000e+02,-1.350000000000000000e+02,1.440000000000000000e+02,2.760375491194700000e+13
1.505653417395999908e+09,1.815424804687500115e+00,1.609453125000000151e+00,8.871152343750001279e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.470000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.760375491194700000e+13
1.505653417401000023e+09,1.825004882812500062e+00,1.619033203125000098e+00,8.871152343750001279e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.470000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.760375491194700000e+13
1.505653417405999899e+09,1.825004882812500062e+00,1.619033203125000098e+00,8.871152343750001279e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.460000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.760375491194700000e+13
1.505653417411000013e+09,1.815424804687500115e+00,1.599873046874999982e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.460000000000000000e+02,-1.350000000000000000e+02,1.430000000000000000e+02,2.760375491194700000e+13
1.505653417415999889e+09,1.801054687500000195e+00,1.619033203125000098e+00,8.885522460937499645e+00,1.065264436031695136e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.440000000000000000e+02,2.760375491194700000e+13
1.505653417421000004e+09,1.801054687500000195e+00,1.619033203125000098e+00,8.885522460937499645e+00,1.065264436031695136e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.460000000000000000e+02,2.760375491194700000e+13
1.505653417426000118e+09,1.801054687500000195e+00,1.619033203125000098e+00,8.890312500000000284e+00,0.000000000000000000e+00,-2.130528872063390273e-03,0.000000000000000000e+00,2.440000000000000000e+02,-1.350000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417430999994e+09,1.796264648437500000e+00,1.619033203125000098e+00,8.875942382812500142e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.440000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417436000109e+09,1.777104492187500107e+00,1.609453125000000151e+00,8.895102539062500924e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417440999985e+09,1.777104492187500107e+00,1.609453125000000151e+00,8.895102539062500924e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417446000099e+09,1.786684570312500053e+00,1.590292968750000036e+00,8.885522460937499645e+00,-1.065264436031695136e-03,-1.065264436031695136e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417450999975e+09,1.781894531250000080e+00,1.604663085937500178e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417456000090e+09,1.781894531250000080e+00,1.604663085937500178e+00,8.885522460937499645e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.460000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,2.759945994465100000e+13
1.505653417460999966e+09,1.786684570312500053e+00,1.580712890625000089e+00,8.861572265625000000e+00,0.000000000000000000e+00,-1.065264436031695136e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.470000000000000000e+02,2.760375491194700000e+13
1.505653417466000080e+09,1.781894531250000080e+00,1.609453125000000151e+00,8.895102539062500924e+00,0.000000000000000000e+00,-2.130528872063390273e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.470000000000000000e+02,2.760375491194700000e+13
1.505653417470999956e+09,1.791474609375000027e+00,1.595083007812500009e+00,8.885522460937499645e+00,-2.130528872063390273e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.350000000000000000e+02,1.470000000000000000e+02,2.760375491194700000e+13
1.505653417476000071e+09,1.791474609375000027e+00,1.595083007812500009e+00,8.885522460937499645e+00,-2.130528872063390273e-03,-2.130528872063390273e-03,0.000000000000000000e+00,2.460000000000000000e+02,-1.340000000000000000e+02,1.470000000000000000e+02,2.760375491194700000e+13
1.505653417480999947e+09,1.791474609375000027e+00,1.614243164062500124e+00,8.890312500000000284e+00,-1.065264436031695136e-03,-2.130528872063390273e-03,1.065264436031695136e-03,2.460000000000000000e+02,-1.340000000000000000e+02,1.470000000000000000e+02,2.760375491194700000e+13
1.505653417486000061e+09,1.757944335937499991e+00,1.604663085937500178e+00,8.895102539062500924e+00,-3.195793308095085626e-03,-3.195793308095085626e-03,0.000000000000000000e+00,2.450000000000000000e+02,-1.340000000000000000e+02,1.460000000000000000e+02,2.760375491194700000e+13
